Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
CoreStack Inc,https://www.crunchbase.com/organization/cd-cloudenablers-pvt-limited,"CoreStack empowers enterprises to achieve continuous and autonomous cloud governance so they can accelerate innovation and deliver predictable outcomes. The company ensures cloud compliance and automating cloud operations. CoreStack's cloud-native, multi-cloud compliance platform is used today by many global enterprises. It is used today by many leading global enterprises across multiple industries. CoreStack was founded in 2016 and is headquartered in Bellevue, Washington.","Cloud Computing, Cloud Infrastructure, Cloud Management, Cloud Security, SaaS, Software",https://www.corestack.io,"Bellevue, Washington, United States",CoreStack delivers continuous and autonomous cloud governance for enterprises.,"12,510","12,382","16,874",-80.98%,-93.3%,351,1.94,-70%,53.28%,27.83%,"1,999,630","1,293,955",183.36%,"Greater Seattle Area, West Coast, Western US",Active,2016-11-04,day,5,101-250,"Ezhilarasan Natarajan, Krishnakumar Narayanan, Rathinasabapathy Arumugam, Thiruvalluvar NB, Venkatesh Perumal",,,,,
TensorDock,https://www.crunchbase.com/organization/tensordock,"We are here to simply infrastructure for machine learning, rendering, and cloud gaming.",Cloud Computing,https://www.tensordock.com,"Boston, Massachusetts, United States",Easy and cheap cloud GPUs,"83,806","11,681","13,723.33",-74.87%,-93%,169,2.13,-74.82%,75.36%,64.18%,"1,994,758","1,166,365",140.8%,"Greater Boston Area, East Coast, New England",Active,2021-06-15,day,1,1-10,Jonathan Lei,,,,,
DuploCloud,https://www.crunchbase.com/organization/duplocloud,"DuploCloud is a DevOps platform that allows us to run hundreds of workloads in the cloud. The company is a developer of a no-code development or low-code development operations platform designed to build and operate applications on the edge in a seamless manner. The company's platform provides a unified platform for cloud automation with built-in security and compliance, as well as frictionless data migration, allowing businesses to automate operational workflows and compliance standards.","Cloud Computing, Compliance, Developer APIs, IT Infrastructure, SaaS",https://duplocloud.com,"San Jose, California, United States",DevOps-as-a-Service. No-code and low-code infrastructure automation for cloud security and compliance.,"8,081","11,145","4,835.5",181.37%,500%,120,1.86,57.13%,74.78%,-17.35%,"2,051,367","-1,557,078",-43.15%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2018-01-01,month,1,11-50,Venkat Thiruvengadam,,,,,
CloudForecast,https://www.crunchbase.com/organization/cloudforecast,We're building the best cloud budget management software on the market at a 1/10th of the price. You work hard for your margins. There's no reason that you should give up 1-3% of your server costs to a company to provide budget planning and forecasting.,"Cloud Computing, Cloud Infrastructure, Cloud Management, Enterprise Software, SaaS",http://cloudforecast.io,"San Francisco, California, United States",AWS Billing analytics for the rest of us,"230,981","10,880","9,601.17",1.6%,-98.66%,569,1.15,14.51%,85.49%,-14.51%,"2,081,495","89,998",4.52%,"San Francisco Bay Area, West Coast, Western US",Active,2017-03-01,month,3,1-10,"Francois Lagier, Kacy Fortner, Tony Chan",,,,,
CloudMyLab,https://www.crunchbase.com/organization/cloudmylab,,"Cloud Computing, Developer Platform, IaaS, Information Technology, Software, Software Engineering",https://cloudmylab.com/,"Dublin, California, United States",CloudMyLab is an IAAS provider that can run simulations of any Lab or POC environment for proofs-of-concept and certification labs.,"425,234","10,701","10,074",43.25%,-19.59%,595,2.37,37.55%,73.65%,1.31%,"2,109,570","-310,373",-12.83%,"San Francisco Bay Area, West Coast, Western US",Active,2016-01-01,year,,11-50,,,,,,
Flagship LMS,https://www.crunchbase.com/organization/flagship-lms,"Flagship LMS provides a cloud-based learning management systems. It caters to various organizations like businesses, universities, non-profits, etc. and offers features such as webinar integration, user management, course management, virtual teaching platform, etc. It has clientele like Quantum University, CGAEF, etc.","Cloud Computing, Cloud Management, Information Technology",https://flagshiplms.com,"Cheyenne, Wyoming, United States",Flagship LMS provides a cloud-based learning management systems.,"414,469","10,539",,,,57,3,,50%,,"2,125,428",,,Western US,Active,2017-01-01,year,,1-10,,,,,,
Apptega,https://www.crunchbase.com/organization/apptega,"Apptega is helping companies of all sizes organize and manage their Cybersecurity Programs.  With the help of Apptega, our customers are gaining control over the chaos and systematically driving their organizations towards a hardened cybersecurity posture to meet today's modern threats.","Cloud Computing, Compliance, Cyber Security",https://www.apptega.com,"Atlanta, Georgia, United States","Apptega helps companies build, manage and report on their cybersecurity programs.","6,874","10,520","11,552.17",26.75%,-90.63%,0,1,-15.69%,100%,10.45%,"2,127,169","-152,619",-6.69%,"Greater Atlanta Area, East Coast, Southern US",Active,2017-01-01,day,1,11-50,Armistead Whitney,,,,,
Flywheel Software,https://www.crunchbase.com/organization/flywheel-software-ab7d,"You've built a great cloud data warehouse for your company. We help you make it drive revenue. Founded by a team of ex-Googlers, Flywheel has created a way to turn your customer data into intelligent, dynamic customer segments that drive up your customer’s lifetime value by 15%-20%. Our customers include top companies like Google, Indeed and the Boston Red Sox. We are a fast growing, profitable, cloud technology startup based out of SanFrancisco, New York, and Toronto. If you are looking to join a high growth cloud technology company we are hiring in engineering and sales!","Cloud Computing, Machine Learning, Marketing, SaaS, Sales, Software",https://flywheelsoftware.com,"San Francisco, California, United States","Flywheel Software offers software, database, and cloud computing services to generate leads and increase sales for marketers.","11,205","10,163","6,870.33",271.05%,-24%,356,1.41,41.12%,91.07%,-8.93%,"2,214,309","-2,183,093",-49.65%,"San Francisco Bay Area, West Coast, Western US",Active,2016-01-01,year,2,11-50,"Chris Sell, David Joosten",,,,,
Prifina,https://www.crunchbase.com/organization/prifina,"Prifina is a VC-backed company offering resources for developers to build apps that run on top of user-held data. Prifina is building a ""personal data engine"" where individuals own their data and get everyday value from their data. With Prifina's resources, developers can build serverless apps that run on user-held data.","Big Data, Cloud Computing, Developer APIs, Developer Platform, Developer Tools, Open Source, Personal Health, Privacy, Software, Wellness",http://www.prifina.com/,"San Francisco, California, United States",Prifina is a venture-backed firm offering resources and infrastructure for developers to help them build apps that run on user-held data.,"16,874","9,868",,-66.91%,92.39%,"1,416",2.87,-28.45%,37.66%,120.75%,"2,246,570","1,084,375",93.3%,"San Francisco Bay Area, West Coast, Western US",Active,2019-01-01,day,5,11-50,"Jouko Ahvenainen, Kimmo Kiviluoto, Markus Lampinen, Paulius Jurcys, Valto Loikkanen",,,,,
UrsaLeo,https://www.crunchbase.com/organization/ursaleo,"UrsaLeo is an immersive 3D platform that combines digital twin technology with real-time and historical data from IoT streams, ERP, maintenance, and other enterprise systems. Gemini by UrsaLeo is a product that delivers a holistic view of assets and facilities, so users can monitor and manage everything from anywhere, anytime. UrsaLeo was founded by manufacturing and software engineering experts with more than 50 years of industry expertise. For more information visit http://www.ursaleo.com.","Analytics, Cloud Computing, Cloud Data Services, Database, Manufacturing, PaaS, Software",http://www.ursaleo.com,"San Francisco, California, United States",UrsaLeo is a 3D platform that integrates digital twin technology with real-time and historical data from IoT streams and ERP systems.,"52,008","9,768",,,,0,1,,100%,,"2,259,608",,,"San Francisco Bay Area, West Coast, Western US",Active,2017-04-01,day,3,11-50,"Angie Sticher, Jason Gosnell, John Burton",,,,,
Acho,https://www.crunchbase.com/organization/acho,"Acho is a place where you can find, process, and publish data. No coding required, you may integrate different databases in one place, build complex data pipelines, and publish data to wherever you want.","Analytics, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Data Integration, Data Storage, Software",http://acho.io,"Boston, Massachusetts, United States",Acho is a data platform that supports analytic applications for business teams.,"30,291","9,665","12,165",-72.24%,"1,250%",297,1.4,-1.25%,70.83%,20.17%,"2,274,436","1,216,810",115.05%,"Greater Boston Area, East Coast, New England",Active,2020-03-01,month,1,11-50,Vincent Jiang,,,,,
Commandeer,https://www.crunchbase.com/organization/commandeer,"Commandeer is a tool built by developers for developers that solves three things in the cloud. First, we are focused on the deployment of your IAC. Secondly, we enable you to ‘Test your Plumbing’. Lastly, Commandeer provides you the ability to easily view your data. (Manage AWS, Algolia, Slack, Twilio, SendGrid, Serverless, LocalStack, Ansible, Docker and more from your desktop)","Cloud Computing, Cloud Infrastructure, Cloud Management, Information Technology, Software",https://getcommandeer.com,"Claymont, Delaware, United States","A tool built by developers for developers manage AWS, Algolia, Slack, Serverless, LocalStack, Ansible, Docker and more from your desktop.","743,494","9,591","6,708.5",165.24%,533.33%,38,1.24,1.21%,75.72%,-9.85%,"2,287,049","-1,600,023",-41.16%,"Greater Philadelphia Area, East Coast, Southern US",Active,2019-06-28,day,2,1-10,"Alex Tamoykin, Bob Wall",,,,,
eLumin,https://www.crunchbase.com/organization/elumin,eLumin provides education solutions that simplify access to technology and enable learning for all students.,"Cloud Computing, Software, Training",https://elumin.co/,"Mclean, Virginia, United States",eLumin facilitates learning by simplifying access to technology and also expertise in designing and supporting cloud-based solutions.,"320,002","9,178",,,,3,1.31,,69.23%,,"2,282,808",,,"Washington DC Metro Area, East Coast, Southern US",Active,2018-01-01,year,,1-10,,,,,,
Clockwork Systems,https://www.crunchbase.com/organization/clockwork-systems,"Clockwork Systems is a technology enables next generation time-sensitive applications in on-prem data centers, public clouds, and hybrid environments.","Cloud Computing, Real Time, Software",https://www.clockwork.io/,"Palo Alto, California, United States","Clockwork Systems is a technology enables next generation time-sensitive applications in on-prem data centers, public clouds.","18,385","9,170","5,402.67",102.21%,-83.48%,19,1.76,-20.77%,34.63%,8.15%,"2,344,056","-1,215,013",-34.14%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2018-01-01,year,,11-50,,,,,,
Macrometa,https://www.crunchbase.com/organization/macrometa,"Macrometa is an information technology company. Macrometa specializes in developing real-time stateful server-less applications. It delivers a global, stateful, real-time serverless database, event processing, and compute runtimes across 175 worldwide edge data centers. The company was founded in 2017 and headquartered in Palo Alto, California.","Cloud Computing, Cloud Data Services, Cloud Infrastructure, Database, Software",http://www.macrometa.com,"Palo Alto, California, United States",Macrometa specializes in developing real-time stateful server-less applications.,"64,925","9,133","8,258.67",17.71%,"1,889.29%",557,2.4,105.47%,66.3%,-26.5%,"2,291,560","-84,909",-3.57%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2017-01-01,year,2,51-100,"Chetan Venkatesh, Durga Gokina",,,,,
