Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Morro Data,https://www.crunchbase.com/organization/morro-systems,"Morro Data is revolutionizing storage for Small and Medium Businesses (SMBs) with the first true storage platform for SME that combines the local gigabit performance of a NAS with the reliability, accessibility, and scalability of the cloud. Morro Data was founded by Paul Tien (founder of ReadyNAS, acquired by NETGEAR) and his core team.","Cloud Data Services, Cloud Storage, File Sharing",http://www.morrodata.com/,"Fremont, California, United States","Morro CloudNAS: fastest 3-in-1 solution for File Storage, Multi-OfficeSync, DataRecovery. The power of the cloud with local NAS performance.","336,532","2,129","2,167.17",-19.87%,-99.44%,0,1,0%,100%,0%,"4,866,739","558,135",12.95%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2013-11-01,day,1,11-50,Paul Tien,,,,,
Televere Systems,https://www.crunchbase.com/organization/televere-systems,,"Cloud Storage, Health Care, Information Technology, Software",https://televeresystems.com/,"Janesville, Wisconsin, United States",Televere Systems is a software company that develops customized solutions to build digital imaging platforms for healthcare sectors.,"737,128","2,097","13,161.17",-75.27%,146.43%,266,1.79,78.68%,86.89%,-13.11%,"4,888,373","2,638,087",117.23%,"Great Lakes, Midwestern US",Active,1996-01-01,year,,11-50,,,,21088,USD,21088
Cave Consulting,https://www.crunchbase.com/organization/cave-consulting,"Since 1992, Cave Consulting has been helping businesses, cities, counties, and schools improve their operations with creative solutions and unconventional technologies.","Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Storage, Government, GovTech, Productivity Tools, Software, Web Design",https://www.caveconsulting.com/,"Dallas, Texas, United States",Showing businesses and governments how a digital workplace can improve operations and streamline their processes using the cloud.,"840,502","2,089",,-14.53%,,0,1,0%,100%,0%,"5,007,893","374,026",8.07%,"Dallas/Fort Worth Metroplex, Southern US",Active,1992-01-01,year,2,1-10,"Ellis Cave, Todd Cave",,,,,
MOLTEN,https://www.crunchbase.com/organization/molten,"MOLTEN empowers rights holders of media content _____________ MOLTEN is a cloud platform that streamlines core operations of media and entertainment enterprises. MOLTEN digitizes and connects the myriad rights, content and licensing operations across film/TV enterprises, empowering their teams with real-time insight and automation tools to do more.  Built by a team from MIT with professionals from the industry, this state-of-the-art vertical-cloud platform hosts over 175M film and TV rights today.","B2B, Cloud Computing, Cloud Infrastructure, Cloud Storage, Digital Media, Intellectual Property, Media and Entertainment, SaaS",https://moltencloud.com,"Cambridge, Massachusetts, United States",Radically simplifying digital media operations globally,"11,126","2,059","1,737.33",-26.99%,-87.3%,8,1.29,-31.55%,70.62%,27.24%,"4,916,044","728,765",17.4%,"Greater Boston Area, East Coast, New England",Active,2018-01-01,year,1,11-50,Arjun Mendhi,,,,,
iRecord,https://www.crunchbase.com/organization/irecord,"iRecord is a digital video recording and management system for interview rooms that provide product services one-touch recording, on-premise system, mobile interview recording, evidence vault, digital recording ecosystem, lutech colposcopes, SD and HD systems with autofocus, manual, and autofocus, handheld remote, electronic case filing, omnidirectional microphones, searchable notes, and metadata, covert installation options, vidanyx, real-time reporting.","Audio, Cloud Storage, Consulting, Digital Signage, Electronics, Information Technology, Mobile, Security, Software, Video",https://irecord.tv,"Indianapolis, Indiana, United States",iRecord is a digital video recording equipment and management system for interview rooms.,"1,275,801","2,047",,241.17%,-27.96%,0,1,0%,100%,0%,"5,038,272","-2,823,868",-35.92%,"Great Lakes, Midwestern US",Active,2002-01-01,year,,11-50,,,,19370,USD,19370
Opacity,https://www.crunchbase.com/organization/opacity,"Opacity is a cloud storage provider that enables privacy concerned people to safeguard their online presence by never requiring personal data, using our proprietary cryptocurrency token, OPQ. The OPQ storage payment token doesn't require personal payment information and is used to pay storage providers in the Opacity storage network. The OPQ token is pegged to a value of 64GB of storage, so provides a stable medium of exchange and value over the long term. When a user creates an Opacity account, they receive an Account Handle login. The handle is a similar to a private key derived from a randomly generated mnemonic following the bip39 standard, the standard for crypto wallet software. Uploaded files are client side encrypted and sent in chunks for storage to split the files and improve security. When uploading a file, a File Handle is created as a concatenation of 32 bytes (64 hexchars) of random bytes for the file ID, plus another 32 bytes for the encryption key.  The file is split into 64kb chunks and encrypted with 256bit AES-GCM using the second half of the file handle as the encryption key. The chunks are uploaded to storage providers through Opacity's backend storage nodes.","Cloud Storage, Cryptocurrency, File Sharing, Privacy",https://www.opacity.io,"San Francisco, California, United States","Private Cloud Storage and File Sharing, Powered by Crypto","237,722","1,880","44,050.17",-66.91%,-95.21%,0,1,0%,100%,0%,"5,054,128","2,206,599",77.49%,"San Francisco Bay Area, West Coast, Western US",Active,2018-12-01,month,1,1-10,Jason Coppola,,,,,
LSI Logic,https://www.crunchbase.com/organization/lsi,"LSI is an Avago Technologies Company. Visit www.avagotech.com for information on Avago's broad range of analog, digital, mixed signal and optoelectronics components and subsystems for the wireless communications, wired infrastructure, enterprise storage, and industrial and other markets.","Cloud Storage, Enterprise Software, Hardware, Information Technology, Software, Video",http://www.lsi.com,"Milpitas, California, United States","LSI Logic provides silicon, systems and software technologies for products that bring together people, information and digital content.","158,774","1,822",,,,0,1,,100%,,"5,269,323",,,"San Francisco Bay Area, Silicon Valley, West Coast",Active,1980-01-01,year,3,5001-10000,"Bill O’Meara, Rob Walker, Wilfred Corrigan",,,,,
Freeway Storage,https://www.crunchbase.com/organization/freeway-storage,,"Cloud Storage, Energy Storage, Information Services",http://www.215freewaystorage.com/,"Riverside, California, United States",Riverside self storage has been in Riverside California off the 215 freeway for many years.,"1,945,389","1,818",,75.14%,85.71%,39,1.33,-11.11%,66.67%,33.33%,"3,003,400","-974,162",-24.49%,"Greater Los Angeles Area, Inland Empire, West Coast",Active,,,,,,,,,,
Click2Cloud Inc,https://www.crunchbase.com/organization/click2cloud-inc,"Click2Cloud Inc. provides automated solutions for assessment and migration including ( Infra, Cost, orchestration ) using AI and ML technology through its trademarked products (Clouds Intel and Clouds Brain.) Company HQ based out of India and branch offices in Seattle(WA), Beijing China, Canada, and Hong Kong with employs 150+ professionals including full-time and contract personnel's in engineering development centers across the globe.","Artificial Intelligence, Cloud Computing, Cloud Data Services, Cloud Infrastructure, Cloud Management, Cloud Security, Cloud Storage, Information Technology, Private Cloud, Software",https://www.click2cloud.com/,"Redmond, Washington, United States",Multicloud management company,"185,816","1,669","2,279",46.66%,-85.88%,25,2.16,-27.84%,32.71%,30.84%,"5,297,021","-1,025,591",-16.22%,"Greater Seattle Area, West Coast, Western US",Active,2017-08-10,day,1,251-500,Prashant Mishra,,,,,
VIOLIN systems,https://www.crunchbase.com/organization/violin-systems-llc,"Violin, the disruptive innovator in Extreme Performance Storage, is revolutionizing how businesses operate by enabling storage technology to be Instrumental to their company by changing the SLAs and capabilities of information and application storage infrastructure. Violin extreme storage platforms, powered by Concerto OS™, a fully integrated storage operating system, is the industry leader in the combination of every significant category measured in all-flash arrays: low latency, reliability, affordability, density, scalability, and of course extreme performance. With tightly integrated data services, Violin storage platforms provide a unique and leading combination of data protection, business continuity, and data reduction services in a flexible, delivering significant CAPEX and OPEX savings. Violin Systems is headquartered in San Jose, California. Violin Memory, founded in 2005 was acquired in 2017 by Quantum Partners LP, a private investment fund managed by Soros Fund Management LLC, fueling the emergence of new Violin Systems.","Cloud Infrastructure, Cloud Storage, Data Center, Virtualization",https://violinsystems.com,"Colorado Springs, Colorado, United States",VIOLIN is an extreme storage platforms that enables storage technology to be Instrumental to companies.,"199,422","1,668","1,411.67",-2.63%,-78.26%,0,1,0%,100%,0%,"5,555,183","312,717",5.97%,Western US,Active,2005-01-01,year,,51-100,,,,,,
PogoPlug,https://www.crunchbase.com/organization/pogoplug,"Pogoplug is an unlimited online storage service designed for the mobile era. It allows users to store everything, share anything and play anywhere, effectively extending the storage capacity of their mobile devices. Users have a choice of paying $4.95/month for unlimited hosted storage, or purchasing a $49 in-home storage appliance for an unlimited private cloud. Pogoplug's distribution strategy revolves around partnerships with key mobile carriers and leading retailers to drive awareness and reach consumers in an efficient manner.","Cloud Computing, Cloud Storage, E-Commerce, Enterprise Software, Internet, Mobile, Mobile Apps",https://pogoplug.com/,"San Francisco, California, United States",Pogoplug is an unlimited online storage service designed for the mobile era.,"78,431","1,640",,528.35%,,0,1,0%,100%,0%,"5,455,520","-3,269,338",-37.47%,"San Francisco Bay Area, West Coast, Western US",Closed,2006-01-01,year,2,11-50,"Daniel Putterman, Gregory Smith",2,4,35714,USD,35714
