Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
Cookdown,https://www.crunchbase.com/organization/cookdown,"Cookdown extends SCOM solving critical challenges, from Powershell Authoring to Alert tuning. It also integrates SCOM into ServiceNow, allowing SCOM Alerts to automatically raise Incidents, using SCOM data to populate ServiceNow CMDB and leveraging SCOM agents to map complex Business Services in ServiceNow.","Cloud Computing, Cloud Infrastructure, Information Technology, Internet, Software",https://cookdown.com/,"Maidenhead, Windsor and Maidenhead, United Kingdom",Cookdown extends SCOM solving critical challenges from Powershell Authoring to Alert tuning.,"700,317","1,359","3,598.33",-55.7%,-61.41%,35,1.81,80.94%,91.91%,-8.09%,"6,456,661","2,280,414",54.6%,,Active,2019-01-01,year,,1-10,,,,,,
Blue Guava,https://www.crunchbase.com/organization/blue-guava,,"Cloud Infrastructure, Information Technology, Software",https://www.guava.blue/,"Budapest, Budapest, Hungary","Blue Guava specializes in services such as content monetization, cloud services, quality assurance, and digital disruption.","1,499,001","1,341",,-2.47%,,0,1,0%,100%,0%,"6,487,745","299,610",4.84%,European Union (EU),Active,2009-01-01,year,,11-50,,,,,,
Last.Backend,https://www.crunchbase.com/organization/last-backend,"Last.Backend allows automate all operations with deployment for developers and developers team. With unique visualization, API and console tools it provides all necessary tools to create backend application in 5 minutes and deploy it in few click on server or group of servers.","Cloud Infrastructure, Developer Tools, PaaS, SaaS, Software",https://lastbackend.com/,"Saint Petersburg, Saint Petersburg City, Russian Federation","Cloud SaaS-platform for the design, development and monitoring of server applications.","96,371","1,340",,,,1,2,,0%,,"6,316,882",,,,Active,2015-01-01,year,1,1-10,Alexander Kaloshin,,,,,
Cloud Solutions For Business,https://www.crunchbase.com/organization/cloud-solutions-for-business,,"Cloud Infrastructure, Information Technology, Telecommunications",https://www.cloudsolutions4biz.com/,"Birmingham, Birmingham, United Kingdom","Cloud Solutions For Business offers telecommunications, IT, and cloud services.","1,817,094","1,233",,,,0,1,,100%,,"6,578,828",,,,Active,,,,,,,,,,
Velobility,https://www.crunchbase.com/organization/velobility,Velobility is providing bike sharing and smart public cycling solutions.,"Cloud Infrastructure, Cycling, Public Transportation",http://www.velobility.net/,"Cham, Zug, Switzerland",Velobility is providing bike sharing and smart public cycling solutions.,"1,878,442","1,207",,198.76%,,0,1,-50%,100%,100%,"6,772,626","-1,896,613",-21.88%,,Active,,,,,,,,,,
anynines,https://www.crunchbase.com/organization/anynines-enterprise,"anynines is a digital transformation company focused on planning, building and operating modern application developer platforms. anynines has years of experience of automating the delivery of enterprise grade platforms based on various technologies.  This comprises platform technologies such as Pivotal Cloud Foundry, Open Source Cloud Foundry, and Kubernetes. Additionally, anynines has outstanding knowledge and products regarding automating databases and other data services. This allows anynines to provide customers with comprehensive developer platforms addressing both the application and data lifecycle.  With professional services including consulting, platform engineering, operations, training, and cloud-native app development, anynines is positioned as a solution provider allowing customers to focus on being successful within their domain.","Cloud Infrastructure, Cloud Management, Consulting, Developer Platform, Information Technology, Operating Systems, Private Cloud, Software, Training, Web Development",https://www.anynines.com,"Saarbrücken, Saarland, Germany","anynines is focused on planning, building, and operating modern application developer platforms.","306,521","1,125","77,064.83",329.39%,166.67%,56,2.92,45.82%,26.31%,26.2%,"6,709,489","-2,002,509",-22.99%,European Union (EU),Active,2008-11-01,month,1,51-100,Julian Fischer,,,,,
Safeo,https://www.crunchbase.com/organization/safeo,,"Advertising, Cloud Infrastructure, Cyber Security, Digital Marketing, Web Hosting",https://safeo.fr,"Neuilly-sur-seine, Ile-de-France, France","Safeo is an IT company that provides cloud infrastructure, data security, website creation, IP telephony and digital marketing services.","1,210,641","1,118",,69.91%,,0,1,0%,100%,0%,"6,717,749","-263,108",-3.77%,European Union (EU),Active,,,,1-10,,,,,,
GZD,https://www.crunchbase.com/organization/gzd,GZD is committed to providing excellence in customer service and sales for information technology for business clients. Their clients trust and appreciate the integrity of their recommendations and implementation. They like to work with us because they tailor their solutions to their needs and they coordinate all aspects of small or large scale projects.,"Cloud Infrastructure, Information Technology, Software, Web Design",https://gzd.com.au,"Stafford, Staffordshire, United Kingdom","GZD is an IT company providing web design, hosted, and cloud services.","610,295","1,060",,-95.3%,"1,850%",39,1.25,10.77%,75%,-13.94%,"6,796,168","5,492,445",421.29%,,Active,2001-01-01,year,,11-50,,,,,,
101 Digital Solutions Ltd,https://www.crunchbase.com/organization/101-digital-solutions-ltd,"101 Digital Solutions offers IT support and cloud services to small and large businesses. They understand that switching your IT provider can be a big deal. They collaborate with their company to ensure that everything runs smoothly and without hiccups. Consider us a member of the team. With cost-effective IT infrastructure and support, users ensure that their IT works harder for their business, whether it's managing their network, servers, or security. Allow their cloud specialists to relieve them of the burden of managing all of their IT remotely in the cloud, including maintenance, support, and backups. They are a friendly group of IT specialists work with small businesses and organisations.","Cloud Infrastructure, Cloud Storage, Information Technology, IT Infrastructure, Software",https://101digitalsolutions.co.uk,"Barnsley, Gloucestershire, United Kingdom","101 Digital Solutions provide IT support, cloud service to small and large organizations.","796,371","1,025",,76.72%,85.71%,13,2,0%,0%,,"6,886,720","-287,017",-4%,,Active,2012-01-01,year,,1-10,,,,,,
IXX IT,https://www.crunchbase.com/organization/ixx-it,,"Cloud Infrastructure, Consulting, Cyber Security, Information Technology, IT Infrastructure, Web Hosting",https://www.ixx.se/,"Malmö, Skane Lan, Sweden","IXX IT provides IT services, as well as safe IT, secure cloud services, and mobile solutions.","377,175","1,005",,280.68%,,0,1,0%,100%,0%,"6,945,749","-1,748,671",-20.11%,"European Union (EU), Nordic Countries, Scandinavia",Active,1985-01-01,year,,51-100,,,,4325085,USD,4325085
Infradata,https://www.crunchbase.com/organization/infradata,"Infradata is a Network Integrator dedicated to supply, implement and maintain Next Generation Networks for Service Providers.","Cloud Infrastructure, Cloud Security, Network Security",http://www.infradata.com,"Leiden, Zuid-Holland, The Netherlands","Infradata is a Network Integrator dedicated to supply, implement and maintain Next Generation Networks for Service Providers.","200,302",985,,166.22%,"1,275.68%",509,4.16,38.68%,0%,,"7,057,673","-1,759,785",-19.96%,European Union (EU),Active,2004-01-01,year,1,51-100,Leon de Keijzer,,,,,
Softwerx,https://www.crunchbase.com/organization/softwerx,,"Cloud Infrastructure, Cyber Security, Software",https://softwerx.com/,"Cambridge, Cambridgeshire, United Kingdom","Softwerx is a software company that focuses on offering its services within cybersecurity, cloud infrastructure and compliance.","863,254",956,,,,0,1,,100%,,"7,025,536",,,,Active,1999-01-01,year,,11-50,,,,,,
Info Service Belgium,https://www.crunchbase.com/organization/info-service-belgium,,"Cloud Infrastructure, Information Technology, Web Apps",http://www.infserv.com,"Gent, Oost-Vlaanderen, Belgium","ISB offers a wide range of IT and communication solutions like database maintenance, cloud solutions, web-based applications, etc.","1,191,707",945,607.5,476.22%,,21,1.33,33.33%,66.67%,-33.33%,"7,037,545","-2,352,651",-25.05%,European Union (EU),Active,1987-01-01,day,,11-50,,,,3660563,USD,3660563
Skyworkz,https://www.crunchbase.com/organization/skyworkz,"Skyworkz provides solutions and services to businesses entering the cloud technology industry. It assists companies in using the cloud platform, helps with developer tools, and trains employees. Skyworkz is based in Utrecht, Netherlands.","Cloud Data Services, Cloud Infrastructure, Cloud Management, Information Technology, Software",https://skyworkz.nl/,"Utrecht, Utrecht, The Netherlands",Skyworkz provides solutions and services to businesses entering the cloud technology industry.,"533,862",940,,,,0,1,,100%,,"7,047,090",,,European Union (EU),Active,,,,,,,,,,
Flexamit,https://www.crunchbase.com/organization/flexamit,,"Cloud Infrastructure, IT Management, Security",https://flexamit.com,"Kontich, Antwerpen, Belgium","Flexamit is an IT company that offers cloud infrastructure, security and managed IT solutions to SMEs for business development.","2,119,542",938,,,,0,1,,100%,,"7,121,323",,,European Union (EU),Active,2012-01-01,year,,11-50,,,,,,
Exe,https://www.crunchbase.com/organization/exe,,"Cloud Infrastructure, Cloud Security, Software",http://www.exe.sk,"Bratislava, Bratislava, Slovakia (Slovak Republic)","Exe focuses on cloud solutions, software asset management, and data backup security services.","518,450",927,677.5,26.81%,"3,500%",36,2.27,87.21%,36.68%,-53.53%,"7,134,415","-374,123",-4.98%,European Union (EU),Active,1990-01-01,day,,101-250,,,,,,
AlleoTech Ltd,https://www.crunchbase.com/organization/alleotech-ltd,"AlleoTech Ltd is a technology startup based in Limassol, Cyprus.  It specializes in cloud computing and infrastructure, web development, and blockchain.","Blockchain, Cloud Computing, Cloud Infrastructure, Consulting, Information Technology, Internet, Software, Web Development",https://alleo.tech,"Limassol, Limassol, Cyprus","Cloud, Web Development, Blockchain","94,732",896,,225.82%,,7,1.28,28.12%,71.88%,-28.12%,"7,171,588","-2,087,626",-22.55%,European Union (EU),Active,2019-07-08,day,2,11-50,"George Constantinou, Leonid Mamchenkov",,,,,
