Organization Name,Organization Name URL,Full Description,Industries,Website,Headquarters Location,Description,CB Rank (Company),SEMrush - Monthly Visits,SEMrush - Average Visits (6 months),SEMrush - Monthly Visits Growth,SEMrush - Visit Duration Growth,SEMrush - Visit Duration,SEMrush - Page Views / Visit,SEMrush - Page Views / Visit Growth,SEMrush - Bounce Rate,SEMrush - Bounce Rate Growth,SEMrush - Global Traffic Rank,SEMrush - Monthly Rank Change (#),SEMrush - Monthly Rank Growth,Headquarters Regions,Operating Status,Founded Date,Founded Date Precision,Number of Founders,Number of Employees,Founders,Apptopia - Number of Apps,Apptopia - Downloads Last 30 Days,Aberdeen - IT Spend,Aberdeen - IT Spend Currency,Aberdeen - IT Spend Currency (in USD)
PSSC Labs,https://www.crunchbase.com/organization/pssc-labs,"PSSC Labs provides supercomputing servers, clouds, and storage solutions in the United States and internationally. The company’s solutions include PowerWulf clusters, which provide turn-key and high performance computing solutions in various areas such as bioinformatics, computational fluid dynamics, computational chemistry, astrophysics, and weather modeling. It also provides PowerServe servers; POWERSERVE DUO T2000 for cluster, cloud, virtualization, high density, green, and fail over environments; and RaidStation storage systems. In addition, the company provides CBeST, a symphony of software packages, utilities, and custom scripts configured to ease the cluster administration process. Further, it provides GPU computing solutions for applications in various areas, such as computational fluid dynamics, life sciences, oil discovery, finance, medical imaging, and weather modeling. PSSC Labs, Inc. was founded in 1984 and is based in Lake Forest, California.",Cloud Computing,http://pssclabs.com/,"Lake Forest, California, United States","PSSC Labs provides supercomputing servers, clouds, and storage solutions in the United States and internationally.","298,133",846,"3,654.33",-64.48%,-87.78%,0,1,0%,100%,0%,"7,201,200","2,700,433",60%,"Greater Los Angeles Area, West Coast, Western US",Active,2011-01-01,year,,11-50,,,,282148,USD,282148
Cloud Nation,https://www.crunchbase.com/organization/cloud-nation,"Cloud Nation delivers the industry’s leading turnkey managed cloud desktop solution, through Citrix XenApp and Microsoft Windows server deployments. Their technology partnerships create private clouds for their customers within the Amazon AWS global platform, thereby creating the market’s only Citrix cloud service on the public cloud. Through their global network of resellers and VARs, Cloud Nation is the leader in cloud solutions for hosted cloud desktop or Desktop as a Service and Windows Server and application deployment.","Cloud Computing, Information Services, Information Technology, SaaS",http://cloudnation.co,"Montville, New Jersey, United States",Cloud Nation delivers the industry’s leading turnkey managed cloud desktop solution.,"750,316",786,,,,0,1,,100%,,"4,923,343",,,"Greater New York Area, East Coast, Northeastern US",Active,2012-01-01,year,,11-50,,,,,,
inBuilding Services,https://www.crunchbase.com/organization/inbuilding-services,,"Cloud Computing, Information Technology, Internet",https://inbuilding.com/,"San Diego, California, United States","inBuilding Services is a provider of internet, phone and technology solutions for the real estate industry.","836,549",777,,,,0,1,,100%,,"4,960,307",,,"Greater San Diego Area, West Coast, Western US",Active,2013-01-01,year,,1-10,,,,102503,USD,102503
Xccelero,https://www.crunchbase.com/organization/xccelero,,"Cloud Computing, Cyber Security, Information Technology",https://www.xccelero.com,"Benton, Arkansas, United States","Xccelero provides business continuity, cyber security, network administration, data backup, disaster recovery, and cloud computing services.","962,485",744,,,,2,1.5,,50%,,"7,485,029",,,Southern US,Active,2013-01-01,year,,1-10,,,,,,
Cloud 11,https://www.crunchbase.com/organization/cloud-11,,"Cloud Computing, Information Technology, Professional Services",https://cloud-11.com/,"Mountain View, California, United States",Cloud 11 is a technology services company that provides cloud computing solutions.,"490,578",618,,-82.24%,-84.48%,70,1.75,53.74%,50%,-46.27%,"7,816,221","3,995,357",104.57%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2011-01-01,year,1,11-50,Abdelrahman Wahid,,,,,
NXGN,https://www.crunchbase.com/organization/nxgn,"NXGN is an advanced technology advisor and reseller of a next-generation infrastructure, cloud, and security technologies for cloud builders created to transform their IT Infrastructure and Security. The company's infrastructure security technology, NXStack is a distributed security system providing insight and control. It is technology advisory firm that helps companies drive security, simplicity and automation through identity management, improved security automation processes and sophisticated public cloud security, enabling businesses to get performance and ROI.","Cloud Computing, Cloud Infrastructure, Cloud Security, Cyber Security, Infrastructure, Security",http://nxgn.io/,"Chicago, Illinois, United States","NXGN is an advanced technology advisor and reseller of a next-generation infrastructure, cloud, and security technologies.","320,941",615,,,,0,1,,100%,,"7,915,235",,,"Greater Chicago Area, Great Lakes, Midwestern US",Active,2012-06-01,month,1,11-50,Jack Morawski,,,,,
Viscosity,https://www.crunchbase.com/organization/viscosity,,"Cloud Computing, Data Integration, Database",https://viscosityna.com/,"Carrollton, Texas, United States","Viscosity is a consultancy that offers cloud architect, database, application development, data integration and engineering system services.","355,290",557,"1,234.5",-83.44%,-88.6%,0,1,0%,100%,0%,"8,057,796","4,051,498",101.13%,"Dallas/Fort Worth Metroplex, Southern US",Active,2012-01-01,day,1,11-50,Charles Kim,,,385790,USD,385790
Senarysoft,https://www.crunchbase.com/organization/senarysoft,,"Cloud Computing, Desktop Apps, Mobile Apps, Web Apps, Web Development",https://www.senarysoft.com/,"Los Angeles, California, United States","Senarysoft specializes in the design and development of web, mobile, and desktop applications as well as cloud-based systems.","694,164",557,,,,37,2,,0%,,"5,675,807",,,"Greater Los Angeles Area, West Coast, Western US",Active,2012-01-01,year,,1-10,,,,,,
StrikeTru,https://www.crunchbase.com/organization/striketru,,"Analytics, Cloud Computing, Consulting, Database, Technical Support",https://www.striketru.com/,"Houston, Texas, United States","StrikeTru provides system integration, data collection, database, product data management and product syndication processes solutions.","413,820",553,,158.41%,,0,1,0%,100%,0%,"8,065,940","-1,507,221",-15.74%,"Greater Houston Area, Southern US",Active,2013-01-01,year,,11-50,,,,,,
Cloudtact,https://www.crunchbase.com/organization/cloudtact,"Cloudtact is a simple way to keep your address book instantly up-to-date. Changing your phone number, email or home address? Simply update your Cloudtact profile and anyone you share your profile with will instantly have your new information on all of their mobile devices. Have a friend who changed their phone number, email or home address? If they share their profile with you, all of your mobile devices will automatically update with their new information. Lose your phone and all your contacts? Just sync your new phone's address book to your Cloudtact profile and instantly retrieve all of your contacts. Your address book is securely backed up in the cloud! You no longer need to continually update your address book when friends change their contact info. Just sync your iPhone, iPad, Android, Gmail or laptop to Cloudtact and consider it done!","Apps, Cloud Computing, Contact Management, Enterprise Software, Mobile, Software, Web Development",http://www.cloudtact.com,"Los Angeles, California, United States",Cloudtact is a tool that enables people to ensure their address books never go out of date.,"1,909,799",536,,,,0,1,,100%,,"5,738,339",,,"Greater Los Angeles Area, West Coast, Western US",Active,2011-11-01,day,,1-10,,,,,,
Datafortune,https://www.crunchbase.com/organization/datafortune,,"Business Intelligence, Cloud Computing, Infrastructure",http://datafortune.com,"Atlanta, Georgia, United States","Datafortune engages in enterprise data management, Microsoft platform, application testing, and IT support services.","471,289",499,,-57.28%,-89.29%,0,1,0%,100%,0%,"8,206,560","1,908,555",30.3%,"Greater Atlanta Area, East Coast, Southern US",Active,2012-01-01,day,1,101-250,Ron Ranawat,,,,,
Daedalus Technologies,https://www.crunchbase.com/organization/daedalus-technologies,,"Cloud Computing, Database, Information Technology",https://www.daedatech.com,"Rutherford, New Jersey, United States","Daedalus Technologies offers on-shore remote database, system administration, and cloud computing services.","547,599",499,,,,0,1,,100%,,"8,215,415",,,"Greater New York Area, East Coast, Northeastern US",Active,2011-01-01,year,,1-10,,,,,,
AnythingCloud,https://www.crunchbase.com/organization/anythingcloud,"AnythingCloud simplifies your journey to the cloud by offering a vendor-agnostic approach to cloud migration, optimization, security, and managed services.","Cloud Computing, Cloud Management, Cloud Security",http://www.anythingcloud.com/,"Carrollton, Texas, United States",Simplify Your Cloud Journey,"1,420,361",495,,,,0,1,,100%,,"8,198,704",,,"Dallas/Fort Worth Metroplex, Southern US",Active,2013-01-01,year,1,11-50,Rishi Khanna,,,,,
Hera Evolution,https://www.crunchbase.com/organization/hera-evolution,Hera Evolution states that it is hard to find the expertise to operate all IBM mainframe environments. Their mission is to address this problem by providing quality expertise for their IBM mainframe platforms. They are also innovating how they make this expertise accessible.,"Cloud Computing, Consulting, Environmental Consulting, Information Technology, Software",https://heraevolution.com,"Newark, Delaware, United States",Hera Evolution provides mitigation and risk mitigation services.,"754,557",486,,,,0,1,,100%,,"8,299,767",,,"Greater Philadelphia Area, East Coast, Southern US",Active,2012-01-01,year,,11-50,,,,,,
The Detection Group,https://www.crunchbase.com/organization/the-detection-group,"The Detection Group technology started in a San Diego garage in 2006. The idea was the brainchild of our founders, who had managed a company in the remediation business. From this experience, our founders were very familiar with the expense and disruption caused by water leaks in multi-story properties, but at the time they found no solution for it. They founded a company called Dtection, Inc., which developed and marketed the Dtection wireless water leak detection system and service. In 2013, Dtection was purchased by The Detection Group, Inc., which is headquartered in Mountain View, in the heart of Silicon Valley.","Cloud Computing, Water, Wireless",http://www.thedetectiongroup.com/,"Palo Alto, California, United States","TDG provides a cloud-based, wireless technology to protect multi-story commercial and residential properties against water leaks.","94,827",481,,-84.53%,,0,1,-71.43%,100%,100%,"8,395,502","4,242,809",102.17%,"San Francisco Bay Area, Silicon Valley, West Coast",Active,2013-01-01,year,2,11-50,"Laurie Conner, Matt Barth",,,,,
DataTorrent,https://www.crunchbase.com/organization/datatorrent,"DataTorrent provides stream processing platform to help companies extract value from their big data in real-time. It enables its users to build and deploy production applications easily and rapidly while extracting relevant insights to make real-time decisions. It was founded in 2012 and headquartered in San Jose, California.","Analytics, Big Data, Cloud Computing, Enterprise Software, Infrastructure, Open Source",https://www.datatorrent.com/,"San Jose, California, United States",DataTorrent provides stream processing platform to help companies extract value from their big data in real-time.,"52,468",480,,,,0,1,,100%,,"8,326,856",,,"San Francisco Bay Area, Silicon Valley, West Coast",Closed,2012-01-01,year,3,11-50,"Amol Kekre, Chetan Narsude, Phu Hoang",,,32004,USD,32004
Agenda Consulting,https://www.crunchbase.com/organization/agenda-consulting,,"Cloud Computing, Information Technology, Software",https://agendasec.com,"Fredericksburg, Virginia, United States","Agenda Consulting provides custom software development, IT management, data protection, hosting, software licensing and cloud services.","1,009,453",480,,-91.55%,,0,1,0%,100%,0%,"8,364,714","5,518,020",193.84%,"Washington DC Metro Area, East Coast, Southern US",Active,2013-01-01,year,,11-50,,,,,,
Kattelo Consulting,https://www.crunchbase.com/organization/kattelo-consulting,"Kattelo is a consulting firm headquartered in San Francisco, California. The primary objective is to help clients leverage technologies to enhance productivity.  Kattelo design and create software solutions that accomplish complicated tasks in a simple and effective way. Kattelo's specialty is the development of sophisticated back-office web applications using Microsoft SharePoint and .NET platforms.","Cloud Computing, Consulting, Information Technology, Software, Web Development",http://kattelo.com,"San Francisco, California, United States",Kattelo Consulting is a provider to help clients from startups to Fortune 500 companies.,"1,376,787",480,,,,0,1,,100%,,"8,331,495",,,"San Francisco Bay Area, West Coast, Western US",Active,2011-01-01,year,1,11-50,Kenneth Lo,,,,,
